,# of Overlap Pathways,Family
2622,29640,"C15H11O6, C16H11O8, C17H15O9, C18H15O11, C19H15O13, C19H17O14"
2623,1884,"C15H11O6, C16H11O8, C17H15O9, C17H17O10, C18H17O12, C19H21O13"
2624,6,"C15H11O6, C16H11O8, C17H15O9, C17H17O10, C17H19O11"
2625,2416,"C15H11O6, C16H11O8, C16H13O9, C17H13O11, C18H13O13"
2626,1412,"C15H11O6, C16H11O8, C16H13O9, C17H13O11, C18H17O12"
2627,143,"C15H11O6, C16H11O8, C16H13O9, C17H17O10, C18H17O12"
2628,1,"C15H11O6, C16H11O8, C16H13O9, C16H15O10"
2629,2,"C15H11O6, C15H13O7, C15H15O8, C16H15O10, C17H19O11"
2630,16,"C15H11O6, C15H13O7, C16H13O9, C17H13O11, C18H13O13"
2631,12,"C15H11O6, C15H13O7, C16H13O9, C17H13O11, C18H17O12"
2632,1,"C15H11O6, C15H13O7, C16H13O9, C16H15O10"
2633,3,"C15H11O6, C15H13O7, C16H13O9, C17H17O10, C18H17O12"
2634,1344,"C15H11O6, C16H15O7, C17H15O9, C18H15O11, C19H19O12"
2635,14856,"C15H11O6, C16H15O7, C17H15O9, C18H15O11, C19H15O13, C19H17O14"
2636,6504,"C15H11O6, C16H15O7, C17H15O9, C18H15O11, C18H17O12, C19H17O14"
2637,10182,"C15H11O6, C16H15O7, C17H15O9, C18H15O11, C18H17O12, C18H19O13"
2638,144,"C15H11O6, C16H15O7, C17H15O9, C18H19O10, C19H19O12, C19H21O13"
2639,960,"C15H11O6, C16H15O7, C17H15O9, C17H17O10, C18H17O12, C19H21O13"
2640,6,"C15H11O6, C16H15O7, C17H15O9, C17H17O10, C17H19O11"
2641,16192,"C18H19O5, C19H19O7, C20H23O8, C21H23O10, C22H27O11"
2642,378488,"C18H19O5, C19H19O7, C20H23O8, C21H23O10, C21H25O11, C21H27O12"
2643,73920,"C18H19O5, C19H19O7, C20H19O9, C21H19O11, C21H21O12"
2644,1345344,"C18H19O5, C19H19O7, C20H19O9, C20H21O10, C20H23O11, C20H25O12"
2645,54208,"C18H19O5, C19H19O7, C20H19O9, C20H21O10, C21H21O12"
2646,1288,"C18H19O5, C19H19O7, C20H19O9, C21H23O10"
2647,1,"C13H11O6, C14H15O7, C15H15O9"
2648,7,"C21H21O9, C21H23O10, C21H25O11"
2649,1,"C14H13O5, C15H13O7, C16H13O9, C17H17O10, C18H17O12"
2650,1,"C14H13O5, C15H13O7, C16H13O9, C16H15O10, C17H15O12"
2651,1,"C14H13O5, C15H13O7, C16H13O9, C17H13O11, C18H17O12"
2652,1,"C14H13O5, C15H13O7, C16H13O9, C17H13O11, C17H15O12"
2653,1,"C14H13O5, C15H13O7, C16H13O9, C17H13O11, C18H13O13"
2654,1,"C14H13O5, C15H13O7, C16H17O8, C17H17O10, C17H19O11"
2655,1,"C14H13O5, C15H13O7, C16H17O8, C17H17O10, C18H17O12"
2656,1,"C14H13O5, C15H13O7, C16H17O8, C17H17O10, C18H21O11"
2657,1,"C14H13O5, C15H13O7, C15H15O8, C15H17O9"
2658,1,"C14H13O5, C15H13O7, C15H15O8, C16H15O10, C17H15O12"
2659,1,"C14H13O5, C15H13O7, C15H15O8, C16H15O10, C17H19O11"
2660,1,"C13H9O7, C13H11O8"
2661,374512,"C19H25O6, C20H25O8, C21H25O10"
2662,10520,"C19H25O6, C20H25O8, C20H27O9"
2663,80,"C16H13O6, C17H17O7, C18H17O9, C19H17O11, C20H17O13"
2664,48,"C16H13O6, C17H17O7, C18H17O9, C19H17O11, C20H21O12"
2665,144,"C16H13O6, C17H17O7, C18H17O9, C19H17O11, C19H19O12, C19H21O13"
2666,72,"C16H13O6, C17H17O7, C18H17O9, C18H19O10, C19H19O12, C19H21O13"
2667,16,"C16H13O6, C17H17O7, C18H17O9, C18H19O10, C18H21O11"
2668,12,"C16H13O6, C17H17O7, C18H17O9, C19H21O10, C20H21O12"
2669,3,"C19H11O9, C20H15O10, C21H15O12"
2670,4,"C18H21O7, C19H25O8, C20H25O10, C21H25O12"
2671,6,"C18H21O7, C19H25O8, C20H25O10, C21H29O11"
2672,1,"C22H21O9, C23H21O11"
2673,1,"C22H21O9, C22H23O10"
2674,1,"C15H21O6, C16H21O8, C17H21O10"
2675,9630,"C21H21O7, C22H21O9, C23H21O11"
2676,8100,"C21H21O7, C22H21O9, C23H25O10"
2677,14985,"C21H21O7, C22H21O9, C22H23O10, C22H25O11"
2678,371700,"C16H17O5, C17H17O7, C18H17O9, C19H17O11, C20H17O13"
2679,333900,"C16H17O5, C17H17O7, C18H17O9, C19H17O11, C20H21O12"
2680,11377800,"C16H17O5, C17H17O7, C18H17O9, C19H17O11, C19H19O12, C19H21O13"
2681,120204,"C16H17O5, C17H17O7, C18H17O9, C19H21O10, C20H21O12"
2682,6144012,"C16H17O5, C17H17O7, C18H17O9, C18H19O10, C19H19O12, C19H21O13"
2683,71442,"C16H17O5, C17H17O7, C18H17O9, C18H19O10, C18H21O11"
2684,102900,"C16H17O5, C17H17O7, C18H21O8, C19H25O9, C20H25O11"
2685,160272,"C16H17O5, C17H17O7, C18H21O8, C19H21O10, C20H21O12"
2686,105840,"C16H17O5, C17H17O7, C18H21O8, C19H21O10, C20H25O11"
2687,2340576,"C16H17O5, C17H17O7, C17H19O8, C18H19O10, C19H19O12, C19H21O13"
2688,27216,"C16H17O5, C17H17O7, C17H19O8, C18H19O10, C18H21O11"
2689,6912,"C16H17O5, C17H17O7, C17H19O8, C17H21O9, C17H23O10"
2690,3024,"C16H17O5, C17H17O7, C17H19O8, C17H21O9, C18H21O11"
2691,9216,"C16H17O5, C16H19O6, C17H19O8, C17H21O9, C17H23O10"
2692,4032,"C16H17O5, C16H19O6, C17H19O8, C17H21O9, C18H21O11"
2693,3120768,"C16H17O5, C16H19O6, C17H19O8, C18H19O10, C19H19O12, C19H21O13"
2694,29376,"C16H17O5, C16H19O6, C17H19O8, C18H19O10, C19H23O11"
2695,36288,"C16H17O5, C16H19O6, C17H19O8, C18H19O10, C18H21O11"
2696,544,"C16H17O5, C16H19O6, C17H19O8, C18H23O9, C19H23O11"
2697,456,"C16H17O5, C16H19O6, C16H21O7, C17H21O9, C18H25O10"
2698,1152,"C16H17O5, C16H19O6, C16H21O7, C17H21O9, C17H23O10"
2699,504,"C16H17O5, C16H19O6, C16H21O7, C17H21O9, C18H21O11"
2700,576,"C16H17O5, C16H19O6, C16H21O7, C16H23O8, C17H23O10"
2701,3640,"C18H15O7, C18H17O8, C19H17O10, C20H17O12, C20H19O13"
2702,2080,"C18H15O7, C18H17O8, C19H17O10, C19H19O11, C20H19O13"
2703,91,"C18H15O7, C18H17O8, C19H17O10, C20H21O11"
2704,368,"C18H15O7, C19H19O8, C20H19O10, C21H19O12"
2705,336,"C18H15O7, C19H19O8, C20H19O10, C21H23O11"
2706,1456,"C18H15O7, C19H19O8, C20H19O10, C20H21O11, C20H23O12"
2707,1,"C16H21O6, C17H21O8, C18H25O9"
2708,99,"C19H25O5, C20H25O7, C20H27O8"
2709,5346,"C19H25O5, C20H25O7, C21H25O9, C22H29O10"
2710,2592,"C19H25O5, C20H25O7, C21H29O8, C22H29O10"
2711,2,"C13H13O6, C14H17O7, C14H19O8, C15H19O10"
2712,2,"C13H13O6, C14H17O7, C15H21O8, C16H21O10"
2713,3,"C20H27O7, C21H31O8, C22H31O10"
2714,1,"C15H13O9, C15H15O10"
2715,26880,"C16H13O5, C17H13O7, C18H17O8, C19H17O10, C19H19O11, C19H21O12"
2716,25088,"C16H13O5, C17H13O7, C18H17O8, C19H17O10, C19H19O11, C20H19O13"
2717,40768,"C16H13O5, C17H13O7, C18H17O8, C19H17O10, C20H17O12, C20H19O13"
2718,1120,"C16H13O5, C17H13O7, C18H17O8, C19H17O10, C20H21O11"
2719,53760,"C16H13O5, C17H13O7, C18H13O9, C19H17O10, C19H19O11, C19H21O12"
2720,50176,"C16H13O5, C17H13O7, C18H13O9, C19H17O10, C19H19O11, C20H19O13"
2721,81536,"C16H13O5, C17H13O7, C18H13O9, C19H17O10, C20H17O12, C20H19O13"
2722,50176,"C16H13O5, C17H13O7, C18H13O9, C18H15O10, C19H19O11, C20H19O13"
2723,65856,"C16H13O5, C17H13O7, C18H13O9, C18H15O10, C19H15O12, C20H19O13"
2724,51744,"C16H13O5, C17H13O7, C18H13O9, C18H15O10, C19H15O12, C19H17O13"
2725,9856,"C16H13O5, C17H13O7, C18H13O9, C18H15O10, C18H17O11, C19H17O13"
2726,3680,"C16H13O5, C17H13O7, C18H13O9, C19H13O11, C20H13O13"
2727,58240,"C16H13O5, C17H13O7, C18H13O9, C19H13O11, C20H17O12, C20H19O13"
2728,36960,"C16H13O5, C17H13O7, C18H13O9, C19H13O11, C19H15O12, C19H17O13"
2729,47040,"C16H13O5, C17H13O7, C18H13O9, C19H13O11, C19H15O12, C20H19O13"
2730,2464,"C16H13O5, C17H13O7, C17H15O8, C18H15O10, C18H17O11, C19H17O13"
2731,16464,"C16H13O5, C17H13O7, C17H15O8, C18H15O10, C19H15O12, C20H19O13"
2732,12936,"C16H13O5, C17H13O7, C17H15O8, C18H15O10, C19H15O12, C19H17O13"
2733,12544,"C16H13O5, C17H13O7, C17H15O8, C18H15O10, C19H19O11, C20H19O13"
2734,176,"C16H13O5, C17H13O7, C17H15O8, C17H17O9, C18H17O11, C19H17O13"
2735,240,"C16H13O5, C17H13O7, C17H15O8, C17H17O9, C18H17O11, C19H21O12"
2736,2600,"C16H13O5, C17H17O6, C18H17O8, C19H21O9, C20H21O11, C20H23O12"
2737,2080,"C16H13O5, C17H17O6, C18H17O8, C19H21O9, C20H21O11, C21H25O12"
2738,10192,"C16H13O5, C17H17O6, C18H17O8, C19H17O10, C20H17O12, C20H19O13"
2739,280,"C16H13O5, C17H17O6, C18H17O8, C19H17O10, C20H21O11"
2740,6272,"C16H13O5, C17H17O6, C18H17O8, C19H17O10, C19H19O11, C20H19O13"
2741,6720,"C16H13O5, C17H17O6, C18H17O8, C19H17O10, C19H19O11, C19H21O12"
2742,3,"C14H21O6, C15H21O8"
2743,234,"C18H21O6, C18H23O7, C19H23O9, C20H23O11, C20H25O12"
2744,1,"C18H21O6, C18H23O7, C18H25O8"
2745,234,"C18H21O6, C19H21O8, C19H23O9, C20H23O11, C20H25O12"
2746,192,"C18H21O6, C19H21O8, C20H25O9, C21H25O11, C21H27O12"
2747,96,"C18H21O6, C19H21O8, C20H21O10, C21H25O11"
2748,216,"C18H21O6, C19H21O8, C20H21O10, C20H23O11, C20H25O12"
2749,1,"C15H9O7, C16H9O9, C16H11O10, C17H15O11"
2750,1,"C15H9O7, C16H9O9, C16H11O10, C17H11O12, C17H13O13"
2751,1,"C15H9O7, C16H9O9, C17H13O10, C17H15O11"
2752,1,"C15H9O7, C15H11O8, C16H15O9, C17H15O11, C18H15O13"
2753,1,"C15H9O7, C15H11O8, C16H11O10, C17H15O11, C18H15O13"
2754,1,"C15H9O7, C15H11O8, C16H11O10, C17H11O12, C17H13O13"
2755,1,"C15H9O7, C15H11O8, C16H11O10, C17H11O12, C18H15O13"
2756,2,"C15H9O7, C16H13O8, C17H13O10, C18H17O11, C19H17O13"
2757,6,"C15H9O7, C16H13O8, C17H13O10, C18H13O12, C19H17O13"
2758,3,"C15H9O7, C16H13O8, C17H13O10, C18H13O12, C18H15O13"
2759,1,"C15H9O7, C16H13O8, C17H13O10, C17H15O11, C18H15O13"
2760,1,"C15H9O7, C16H13O8, C16H15O9, C17H15O11, C18H15O13"
2761,15,"C22H21O8, C23H21O10"
2762,10,"C22H21O8, C23H25O9"
2763,3,"C16H23O5, C17H23O7"
2764,1,"C14H17O5, C15H21O6, C16H21O8, C17H21O10"
2765,1,"C16H11O7, C17H11O9, C17H13O10, C17H15O11"
2766,1,"C16H11O7, C17H11O9, C17H13O10, C18H13O12, C19H17O13"
2767,7,"C18H23O5, C19H23O7, C20H23O9, C21H27O10"
2768,7,"C18H23O5, C19H23O7, C20H23O9, C20H25O10, C21H25O12"
2769,35,"C18H23O5, C19H23O7, C20H27O8, C21H27O10, C21H29O11"
2770,3,"C15H19O5, C15H21O6, C16H21O8, C16H23O9"
2771,1,"C15H19O5, C15H21O6, C16H21O8, C17H21O10"
2772,9,"C15H19O5, C16H23O6, C17H23O8, C18H23O10"
2773,8,"C15H19O5, C16H23O6, C17H23O8, C18H27O9"
2774,1,"C15H19O5, C16H19O7, C16H21O8, C17H21O10"
2775,3,"C15H19O5, C16H19O7, C16H21O8, C16H23O9"
2776,45,"C15H19O5, C16H19O7, C17H19O9, C18H23O10"
2777,35,"C15H19O5, C16H19O7, C17H19O9, C18H19O11"
2778,5,"C15H19O5, C16H19O7, C17H19O9, C17H21O10"
2779,8,"C15H19O5, C16H19O7, C17H23O8, C18H27O9"
2780,9,"C15H19O5, C16H19O7, C17H23O8, C18H23O10"
2781,778464,"C16H15O5, C17H19O6, C18H19O8, C19H19O10, C20H19O12, C20H21O13"
2782,24192,"C16H15O5, C17H19O6, C18H19O8, C19H19O10, C20H23O11"
2783,248832,"C16H15O5, C17H19O6, C18H19O8, C19H19O10, C19H21O11, C19H23O12"
2784,264384,"C16H15O5, C17H19O6, C18H19O8, C19H19O10, C19H21O11, C20H21O13"
2785,903168,"C16H15O5, C17H19O6, C18H19O8, C19H23O9, C20H23O11, C20H25O12"
2786,10944,"C16H15O5, C17H19O6, C18H19O8, C18H21O9, C18H23O10, C19H23O12"
2787,11016,"C16H15O5, C17H19O6, C18H19O8, C18H21O9, C19H21O11, C20H21O13"
2788,10368,"C16H15O5, C17H19O6, C18H19O8, C18H21O9, C19H21O11, C19H23O12"
2789,20736,"C16H15O5, C17H19O6, C18H19O8, C18H21O9, C19H21O11, C20H25O12"
2790,42840,"C16H15O5, C16H17O6, C17H17O8, C18H17O10, C19H21O11, C20H21O13"
2791,29400,"C16H15O5, C16H17O6, C17H17O8, C18H17O10, C18H19O11, C19H19O13"
2792,23800,"C16H15O5, C16H17O6, C17H17O8, C18H17O10, C18H19O11, C18H21O12"
2793,61880,"C16H15O5, C16H17O6, C17H17O8, C18H17O10, C19H17O12, C20H21O13"
2794,76440,"C16H15O5, C16H17O6, C17H17O8, C18H17O10, C19H17O12, C19H19O13"
2795,1680,"C16H15O5, C16H17O6, C17H17O8, C17H19O9, C18H19O11, C19H19O13"
2796,1360,"C16H15O5, C16H17O6, C17H17O8, C17H19O9, C18H19O11, C18H21O12"
2797,2304,"C16H15O5, C16H17O6, C17H17O8, C18H21O9, C19H21O11, C20H25O12"
2798,1224,"C16H15O5, C16H17O6, C17H17O8, C18H21O9, C19H21O11, C20H21O13"
2799,608,"C16H15O5, C16H17O6, C16H19O7, C17H19O9, C18H23O10, C19H23O12"
2800,420,"C16H15O5, C16H17O6, C16H19O7, C17H19O9, C18H19O11, C19H19O13"
2801,320,"C16H15O5, C16H17O6, C16H19O7, C17H19O9, C18H19O11, C19H23O12"
2802,340,"C16H15O5, C16H17O6, C16H19O7, C17H19O9, C18H19O11, C18H21O12"
2803,24192,"C16H15O5, C17H15O7, C18H19O8, C19H19O10, C20H23O11"
2804,778464,"C16H15O5, C17H15O7, C18H19O8, C19H19O10, C20H19O12, C20H21O13"
2805,264384,"C16H15O5, C17H15O7, C18H19O8, C19H19O10, C19H21O11, C20H21O13"
2806,248832,"C16H15O5, C17H15O7, C18H19O8, C19H19O10, C19H21O11, C19H23O12"
2807,903168,"C16H15O5, C17H15O7, C18H19O8, C19H23O9, C20H23O11, C20H25O12"
2808,1089270,"C16H15O5, C17H15O7, C18H15O9, C18H17O10, C19H17O12, C19H19O13"
2809,881790,"C16H15O5, C17H15O7, C18H15O9, C18H17O10, C19H17O12, C20H21O13"
2810,339150,"C16H15O5, C17H15O7, C18H15O9, C18H17O10, C18H19O11, C18H21O12"
2811,418950,"C16H15O5, C17H15O7, C18H15O9, C18H17O10, C18H19O11, C19H19O13"
2812,319200,"C16H15O5, C17H15O7, C18H15O9, C18H17O10, C18H19O11, C19H23O12"
2813,667641,"C16H15O5, C17H15O7, C18H15O9, C19H15O11, C20H19O12, C20H21O13"
2814,37791,"C16H15O5, C17H15O7, C18H15O9, C19H15O11, C20H15O13"
2815,327522,"C16H15O5, C17H15O7, C18H15O9, C19H15O11, C19H17O12, C20H21O13"
2816,404586,"C16H15O5, C17H15O7, C18H15O9, C19H15O11, C19H17O12, C19H19O13"
2817,1232568,"C16H15O5, C17H15O7, C18H15O9, C19H19O10, C20H19O12, C20H21O13"
2818,128520,"C16H15O5, C17H15O7, C17H17O8, C18H17O10, C19H21O11, C20H21O13"
2819,229320,"C16H15O5, C17H15O7, C17H17O8, C18H17O10, C19H17O12, C19H19O13"
2820,185640,"C16H15O5, C17H15O7, C17H17O8, C18H17O10, C19H17O12, C20H21O13"
2821,71400,"C16H15O5, C17H15O7, C17H17O8, C18H17O10, C18H19O11, C18H21O12"
2822,88200,"C16H15O5, C17H15O7, C17H17O8, C18H17O10, C18H19O11, C19H19O13"
2823,4080,"C16H15O5, C17H15O7, C17H17O8, C17H19O9, C18H19O11, C18H21O12"
2824,5040,"C16H15O5, C17H15O7, C17H17O8, C17H19O9, C18H19O11, C19H19O13"
2825,33,"C14H19O6, C15H23O7, C16H23O9"
2826,2,"C13H9O7, C13H11O8, C13H13O9"
2827,1,"C15H17O5, C16H17O7, C17H21O8, C18H21O10, C19H21O12"
2828,1,"C15H17O5, C16H17O7, C17H17O9, C17H19O10, C17H21O11"
2829,1,"C15H17O5, C16H17O7, C17H17O9, C18H17O11, C19H21O12"
2830,1,"C15H17O5, C16H17O7, C17H17O9, C18H21O10, C19H21O12"
2831,1,"C15H17O5, C16H17O7, C16H19O8, C17H19O10, C17H21O11"
2832,1,"C15H17O5, C15H19O6, C16H19O8, C17H19O10, C17H21O11"
2833,1,"C15H17O5, C15H19O6, C15H21O7"
2834,1,"C15H17O5, C16H21O6, C17H21O8, C18H21O10"
2835,120,"C17H9O9, C17H11O10, C18H11O12, C19H15O13"
2836,12,"C17H9O9, C18H9O11, C18H11O12"
2837,108,"C17H17O6, C18H21O7, C19H21O9, C20H21O11, C21H25O12"
2838,108,"C17H17O6, C18H21O7, C19H21O9, C20H21O11, C20H23O12"
2839,108,"C17H17O6, C18H21O7, C19H21O9, C20H25O10, C21H25O12"
2840,108,"C17H17O6, C18H21O7, C19H21O9, C20H25O10, C21H29O11"
2841,81,"C17H17O6, C18H21O7, C19H21O9, C19H23O10, C20H23O12"
2842,54,"C17H17O6, C18H21O7, C19H21O9, C19H23O10, C19H25O11"
2843,40,"C17H17O6, C17H19O7, C18H19O9, C19H19O11, C20H19O13"
2844,32,"C17H17O6, C17H19O7, C18H19O9, C19H19O11, C19H21O12"
2845,24,"C17H17O6, C17H19O7, C18H19O9, C19H19O11, C20H23O12"
2846,20,"C17H17O6, C17H19O7, C18H19O9, C18H21O10, C19H21O12"
2847,9,"C17H17O6, C17H19O7, C18H19O9, C19H23O10, C20H23O12"
2848,20,"C17H17O6, C17H19O7, C17H21O8, C18H21O10, C19H21O12"
2849,1,"C17H17O6, C17H19O7, C17H21O8, C17H23O9"
2850,6,"C20H15O8, C21H15O10, C21H17O11"
2851,1,"C17H17O5, C17H19O6, C18H19O8, C19H23O9"
2852,1,"C17H17O5, C17H19O6, C18H19O8, C19H19O10, C19H21O11"
